Area Identifier,Area Name,House Prices: Reference Period = 2011; measure type = Lower Quartile,House Prices: Reference Period = 2011; measure type = Mean,House Prices: Reference Period = 2011; measure type = Median,House Prices: Reference Period = 2011; measure type = Upper Quartile,House Prices: Reference Period = 2012; measure type = Lower Quartile,House Prices: Reference Period = 2012; measure type = Mean,House Prices: Reference Period = 2012; measure type = Median,House Prices: Reference Period = 2012; measure type = Upper Quartile,House Prices: Reference Period = 2010; measure type = Lower Quartile,House Prices: Reference Period = 2010; measure type = Mean,House Prices: Reference Period = 2010; measure type = Median,House Prices: Reference Period = 2010; measure type = Upper Quartile,House Prices: Reference Period = 2009; measure type = Lower Quartile,House Prices: Reference Period = 2009; measure type = Mean,House Prices: Reference Period = 2009; measure type = Median,House Prices: Reference Period = 2009; measure type = Upper Quartile
http://statistics.gov.scot/id/statistical-geography/S01000142,S01000142,78250,91475,87950,104700,80000,99083,102750,115000,121000,125000,123500,129000,83000,101333,102000,119000
http://statistics.gov.scot/id/statistical-geography/S01000143,S01000143,42500,161250,146250,275000,256500,272000,281000,344000,285000,362500,362500,440000,207500,298206,356000,360000
http://statistics.gov.scot/id/statistical-geography/S01000144,S01000144,93000,140331,130239,175369,104000,137706,130000,176750,93000,128093,114500,183500,115000,154043,155000,175000
http://statistics.gov.scot/id/statistical-geography/S01000145,S01000145,82000,126993,140500,150000,120000,128727,133000,150000,122639,136910,140000,152500,95000,115330,107750,145000
http://statistics.gov.scot/id/statistical-geography/S01000146,S01000146,85750,113236,93750,145500,83000,114603,100050,155000,85000,113236,115500,142000,85000,114094,112000,147000
http://statistics.gov.scot/id/statistical-geography/S01000147,S01000147,100000,139823,125000,166000,95500,123973,101000,137077,103500,138342,121500,181500,90250,142418,117039,185000
http://statistics.gov.scot/id/statistical-geography/S01000148,S01000148,97000,118544,120000,139500,74000,101158,96555,125000,90000,103000,92000,98000,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01000149,S01000149,120000,140655,144000,158000,110000,152625,160000,194995,85000,110366,105000,135777,94100,123970,141000,151875
http://statistics.gov.scot/id/statistical-geography/S01000150,S01000150,105500,113150,120000,126000,115000,126862,125000,133673,117500,137107,125000,150000,115000,116275,120000,120000
http://statistics.gov.scot/id/statistical-geography/S01000151,S01000151,100000,124417,126000,142500,115000,136150,136750,157300,100000,117971,102800,140000,103000,123065,123065,143129
http://statistics.gov.scot/id/statistical-geography/S01000152,S01000152,165000,193338,197777,233350,145000,199013,190000,235235,160000,192287,196500,235000,145000,182446,189000,215000
http://statistics.gov.scot/id/statistical-geography/S01000153,S01000153,174795,177098,180495,187995,168128,182848,184635,195358,124250,158979,169250,185000,149000,163419,167500,183500
http://statistics.gov.scot/id/statistical-geography/S01000154,S01000154,115000,124667,129000,130000,124000,127973,125000,135210,133000,141373,142120,150000,118500,138917,137000,148000
http://statistics.gov.scot/id/statistical-geography/S01000155,S01000155,110000,123250,125250,134000,114000,124400,119000,130000,125000,133279,130000,145000,110000,115250,117500,123500
http://statistics.gov.scot/id/statistical-geography/S01000156,S01000156,79000,94417,90000,105000,80000,97851,106256,114000,75000,89650,90000,107000,80000,119009,91562,117500
http://statistics.gov.scot/id/statistical-geography/S01000157,S01000157,95000,116400,104000,142000,85500,93034,94250,96878,61192,78417,69500,93000,88250,97888,97314,100000
http://statistics.gov.scot/id/statistical-geography/S01000158,S01000158,98000,141183,110000,140000,92000,121443,137500,160000,98000,168500,130000,230000,122500,187517,152569,260000
http://statistics.gov.scot/id/statistical-geography/S01000159,S01000159,200000,268833,235000,380000,200000,250909,222500,287000,185000,253829,230000,295000,191500,239602,208500,285000
http://statistics.gov.scot/id/statistical-geography/S01000160,S01000160,115000,119266,117500,125000,120000,126167,123000,135000,120000,126250,121000,130000,90000,118508,125525,140000
http://statistics.gov.scot/id/statistical-geography/S01000161,S01000161,130000,142293,140100,160000,125000,162096,150000,185000,135000,164692,160000,185000,82500,142466,137925,190001
http://statistics.gov.scot/id/statistical-geography/S01000162,S01000162,94500,151208,104000,205000,92000,153457,94000,140000,92250,134677,104564,110500,89001,101504,93800,105075
http://statistics.gov.scot/id/statistical-geography/S01000163,S01000163,110000,122013,123000,140000,110000,134250,123750,161000,100000,113500,115000,130000,100000,126333,121000,140000
http://statistics.gov.scot/id/statistical-geography/S01000164,S01000164,92500,93682,96000,100000,83500,91914,95000,97000,90000,96593,95000,105000,91000,102308,92155,128000
http://statistics.gov.scot/id/statistical-geography/S01000165,S01000165,98000,112500,112000,120000,94000,109688,111000,118000,95000,108682,113000,120111,90000,109168,108445,126875
http://statistics.gov.scot/id/statistical-geography/S01000166,S01000166,87000,124211,105500,165000,92000,148051,155250,198790,88500,128784,119000,150000,82000,127601,120000,160000
http://statistics.gov.scot/id/statistical-geography/S01000167,S01000167,124000,133555,130777,138000,122500,133506,126679,155000,122750,146406,155000,160375,95000,106444,105000,120000
http://statistics.gov.scot/id/statistical-geography/S01000168,S01000168,95000,117016,121750,132565,112000,123615,124999,132000,121050,134010,130000,148000,106000,116536,121750,130000
http://statistics.gov.scot/id/statistical-geography/S01000169,S01000169,160000,175394,163000,190000,160000,192817,166500,280585,105000,169917,161375,179000,85000,167763,135000,250000
http://statistics.gov.scot/id/statistical-geography/S01000170,S01000170,91100,136251,140000,168000,90000,134557,125000,180000,94500,135304,118500,167329,85000,127372,114500,147000
http://statistics.gov.scot/id/statistical-geography/S01000171,S01000171,224000,243571,245000,250000,208000,240405,230000,270000,219000,238732,245000,267500,192000,217057,215000,240000
http://statistics.gov.scot/id/statistical-geography/S01000172,S01000172,150000,222222,250000,310000,100000,186714,140000,290000,93000,128000,105000,105000,92000,138850,96000,198000
http://statistics.gov.scot/id/statistical-geography/S01000173,S01000173,115000,138944,137000,161000,96000,109167,104000,127500,80000,105813,107250,131000,95000,124198,138150,145000
http://statistics.gov.scot/id/statistical-geography/S01000174,S01000174,250000,315192,285000,405000,241000,312706,325000,360000,263750,321661,311750,422000,215000,295539,250000,400000
http://statistics.gov.scot/id/statistical-geography/S01000175,S01000175,95000,133462,120000,150000,84000,104278,90000,130000,89000,130025,140750,160000,92000,123389,140000,142500
http://statistics.gov.scot/id/statistical-geography/S01000176,S01000176,103000,131596,128000,163000,112500,119138,118000,130000,102500,129650,121203,160500,90632,127294,135000,148000
http://statistics.gov.scot/id/statistical-geography/S01000177,S01000177,110000,146939,134125,207500,120250,167791,135500,225000,137500,167207,140000,186000,125000,148514,138000,175000
http://statistics.gov.scot/id/statistical-geography/S01000178,S01000178,125000,130333,135000,140000,125000,118180,136300,137500,115000,128167,132500,138000,98575,103769,102500,111500
http://statistics.gov.scot/id/statistical-geography/S01000179,S01000179,125000,125000,125000,125000,62500,89167,85000,120000,40000,40000,40000,40000,93500,93500,93500,93500
http://statistics.gov.scot/id/statistical-geography/S01000180,S01000180,117000,104214,124500,130000,116000,132375,122000,135000,107000,121500,122000,135000,115000,128526,126500,135179
http://statistics.gov.scot/id/statistical-geography/S01000181,S01000181,140000,140000,140000,140000,115000,122333,120000,132000,110000,115500,117500,119000,90000,96618,95000,100000
http://statistics.gov.scot/id/statistical-geography/S01000182,S01000182,127500,132725,135000,141127,116250,120312,121000,127500,105000,122537,120000,125000,95000,101714,100000,115000
http://statistics.gov.scot/id/statistical-geography/S01000183,S01000183,93000,113150,114000,125000,79125,99194,102750,119036,100000,112345,106785,124750,100000,119730,112500,131779
http://statistics.gov.scot/id/statistical-geography/S01000184,S01000184,125000,195623,201750,258000,150000,187267,204500,234000,138000,200947,208000,245000,157500,195988,197595,230000
http://statistics.gov.scot/id/statistical-geography/S01000185,S01000185,70000,106563,96000,150000,63000,116216,121000,165000,109745,135195,151250,162560,100000,129444,143000,157500
http://statistics.gov.scot/id/statistical-geography/S01000186,S01000186,117000,175334,135000,240778,100000,176851,208000,235000,110000,178300,185000,228000,115000,161992,130000,229000
http://statistics.gov.scot/id/statistical-geography/S01000187,S01000187,27000,72000,72000,117000,115000,114820,118000,125000,108500,114625,117000,120750,100000,105000,105000,110000
http://statistics.gov.scot/id/statistical-geography/S01000188,S01000188,78500,160683,91300,286000,82926,109590,87607,93007,84000,83567,87400,90000,80000,86905,87288,93581
http://statistics.gov.scot/id/statistical-geography/S01000189,S01000189,90000,95000,95000,100000,92000,100667,105000,105000,99000,116000,119000,130000,84000,90750,85000,97500
http://statistics.gov.scot/id/statistical-geography/S01000190,S01000190,113000,115833,125500,135000,115000,121469,123750,129250,115000,124000,121125,132500,103000,110995,108500,125521
http://statistics.gov.scot/id/statistical-geography/S01000191,S01000191,205000,221467,235000,248000,195000,236226,235000,270000,173000,220589,230000,245000,155000,215085,216000,241000
http://statistics.gov.scot/id/statistical-geography/S01000192,S01000192,95000,122127,97750,169260,104000,161800,175000,180000,95000,142700,97000,235000,92500,108215,95426,117433
http://statistics.gov.scot/id/statistical-geography/S01000193,S01000193,121000,123625,122250,126250,100000,114286,118000,121000,108000,113275,114050,118550,93000,104000,104000,115000
http://statistics.gov.scot/id/statistical-geography/S01000194,S01000194,100000,145000,105000,225000,81000,99990,82000,97000,80000,115167,90500,175000,80000,111000,105000,136000
http://statistics.gov.scot/id/statistical-geography/S01000195,S01000195,74500,83250,78500,92000,80000,90375,90000,104500,83000,93000,90000,90000,88200,101571,103125,125000
http://statistics.gov.scot/id/statistical-geography/S01000196,S01000196,64000,102667,119000,125000,100600,106550,110000,112500,112000,115700,119500,120000,80000,82500,82500,85000
http://statistics.gov.scot/id/statistical-geography/S01000197,S01000197,119000,120110,120000,120000,92500,110167,118000,120000,100000,110000,110000,120000,108000,110233,110000,112700
http://statistics.gov.scot/id/statistical-geography/S01000198,S01000198,81000,93500,97500,106000,87165,94082,96165,101000,118000,129000,129000,140000,93250,103125,103750,113000
http://statistics.gov.scot/id/statistical-geography/S01000199,S01000199,92000,92000,92000,92000,69000,77000,77000,85000,66500,99435,68000,150175,37500,65743,67500,95000
http://statistics.gov.scot/id/statistical-geography/S01000200,S01000200,97000,104560,110000,112000,97500,107926,105000,110000,110000,113194,113000,118000,92000,99596,99100,107500
http://statistics.gov.scot/id/statistical-geography/S01000201,S01000201,93000,102217,103000,105000,98000,112265,109000,135000,105000,128005,114000,120000,97000,99650,98750,105000
http://statistics.gov.scot/id/statistical-geography/S01000202,S01000202,95750,126215,106000,124998,93500,113542,110000,125000,95000,119066,113000,125000,105000,114529,110000,118000
http://statistics.gov.scot/id/statistical-geography/S01000203,S01000203,0,0,0,0,0,,0,0,0,0,0,0,62500,62500,62500,62500
http://statistics.gov.scot/id/statistical-geography/S01000204,S01000204,123750,133125,127500,142500,72250,98625,98750,125000,108000,108642,120777,125000,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01000205,S01000205,160000,205833,175000,282500,101555,142342,125000,197500,82500,112500,115000,142500,187000,280632,210000,245687
http://statistics.gov.scot/id/statistical-geography/S01000206,S01000206,125000,126329,131393,133000,118675,123338,123675,128000,115000,121000,118000,130000,45000,111800,122000,130000
http://statistics.gov.scot/id/statistical-geography/S01000207,S01000207,42000,52506,52000,61030,63118,73598,68118,84079,66000,82375,82500,98750,59500,84750,62500,110000
http://statistics.gov.scot/id/statistical-geography/S01000208,S01000208,75000,75000,75000,75000,72000,86667,90000,98000,55000,71500,70500,88000,100000,100000,100000,100000
http://statistics.gov.scot/id/statistical-geography/S01000209,S01000209,90000,90000,90000,90000,77000,91250,91000,105500,75500,84000,76500,100000,48000,58667,55000,73000
http://statistics.gov.scot/id/statistical-geography/S01000210,S01000210,80000,96950,91250,109000,64000,75500,69000,89000,82500,111500,85000,110000,76500,103875,89000,115000
http://statistics.gov.scot/id/statistical-geography/S01000211,S01000211,107500,107500,107500,107500,40000,59333,66500,71500,70000,80000,80000,90000,115000,115000,115000,115000
http://statistics.gov.scot/id/statistical-geography/S01000212,S01000212,92500,102364,115000,120000,97000,113149,121000,123595,109000,117036,117500,125000,86000,111182,111000,130000
http://statistics.gov.scot/id/statistical-geography/S01000213,S01000213,77875,86406,79500,94500,75000,95000,95000,109000,77550,111013,93000,103500,83000,94933,96500,104000
http://statistics.gov.scot/id/statistical-geography/S01000214,S01000214,120000,129000,135500,138000,153000,153000,153000,153000,108000,132000,138000,150000,110000,135833,142000,148000
http://statistics.gov.scot/id/statistical-geography/S01000215,S01000215,300750,382680,340444,454000,143495,191215,168995,182995,270000,342907,303250,435000,210000,283400,236000,368000
http://statistics.gov.scot/id/statistical-geography/S01000216,S01000216,122000,147375,135250,192750,112000,145289,147000,160000,125000,140857,150000,160000,105000,122705,122500,140000
http://statistics.gov.scot/id/statistical-geography/S01000217,S01000217,77000,77000,77000,77000,75000,102343,107030,125000,60000,99000,112000,125000,52000,78333,85000,98000
http://statistics.gov.scot/id/statistical-geography/S01000218,S01000218,149000,146932,150000,160000,100000,124750,142500,151000,121000,128917,138750,145000,115000,118000,129000,140000
http://statistics.gov.scot/id/statistical-geography/S01000219,S01000219,105000,105000,105000,105000,70000,90833,77500,125000,103000,103000,103000,103000,113800,114400,114400,115000
http://statistics.gov.scot/id/statistical-geography/S01000220,S01000220,125000,151083,149000,170000,104135,142339,140750,156500,85000,116552,92000,166166,49750,92914,89000,138505
http://statistics.gov.scot/id/statistical-geography/S01000221,S01000221,95000,107000,105000,114000,81808,96259,92500,109000,104000,115814,115000,120144,97000,111709,110000,120176
http://statistics.gov.scot/id/statistical-geography/S01000222,S01000222,120000,127180,125000,145000,132050,139703,138000,140000,102500,127118,119000,140000,101750,123188,127500,140000
http://statistics.gov.scot/id/statistical-geography/S01000223,S01000223,127500,151560,155995,162995,147000,186848,164000,269995,125000,134750,136500,141750,125000,129727,127000,148000
http://statistics.gov.scot/id/statistical-geography/S01000224,S01000224,115000,140619,145000,162000,147000,157730,164000,170000,150000,143400,154000,158000,135000,148147,150000,163250
http://statistics.gov.scot/id/statistical-geography/S01000225,S01000225,138500,216000,203500,293500,138500,169506,153000,205025,155000,196213,171500,200000,145000,150333,157750,174500
http://statistics.gov.scot/id/statistical-geography/S01000226,S01000226,125000,172983,167014,209240,125000,180410,174000,233233,129250,181647,173600,204236,112000,142699,135882,174500
http://statistics.gov.scot/id/statistical-geography/S01000227,S01000227,160000,244699,227500,282500,159000,231336,194000,290000,170000,256836,237500,297000,150000,194648,165000,192000
http://statistics.gov.scot/id/statistical-geography/S01000228,S01000228,93000,103100,102250,115000,95000,129704,107000,145000,95000,126295,105125,153500,110000,128570,118000,134000
http://statistics.gov.scot/id/statistical-geography/S01000229,S01000229,97500,113611,115000,122500,95000,130364,132500,155000,113113,126192,126000,135000,113000,128605,126500,129750
http://statistics.gov.scot/id/statistical-geography/S01000230,S01000230,124016,194653,170000,210000,115000,142279,123750,150000,120000,137904,130250,150000,116000,152819,130000,215000
http://statistics.gov.scot/id/statistical-geography/S01000231,S01000231,104000,158904,168200,215000,103000,136732,105500,185000,114250,158853,131000,207750,98000,152950,110500,225000
http://statistics.gov.scot/id/statistical-geography/S01000232,S01000232,104661,123103,124000,146250,104500,126608,130650,154000,85000,116500,147500,150000,105000,118250,115500,137500
http://statistics.gov.scot/id/statistical-geography/S01000233,S01000233,155000,155000,155000,155000,115000,138667,137500,157000,122500,144429,140000,168000,118000,129583,122750,125000
http://statistics.gov.scot/id/statistical-geography/S01000234,S01000234,105000,160389,144250,192000,135000,159591,150000,220000,129350,157950,162750,176500,100000,144953,105000,144500
http://statistics.gov.scot/id/statistical-geography/S01000235,S01000235,125000,193412,175000,220000,114000,163463,155000,197000,128750,168896,171000,200000,116300,159196,168000,188000
http://statistics.gov.scot/id/statistical-geography/S01000236,S01000236,160000,173143,173000,187000,170000,180400,180800,190000,145000,218333,210000,300000,162500,169404,186000,206000
http://statistics.gov.scot/id/statistical-geography/S01000237,S01000237,169500,189528,187750,211667,200000,213250,206000,225000,165000,171429,180000,185000,193000,195872,197500,209000
http://statistics.gov.scot/id/statistical-geography/S01000238,S01000238,103000,145506,131500,184000,97000,134421,128500,163000,103500,127231,105000,145000,120925,148843,152250,175000
http://statistics.gov.scot/id/statistical-geography/S01000239,S01000239,138000,193571,185000,270000,168000,201167,185500,250000,145000,170000,175000,190000,161250,165831,172000,190000
http://statistics.gov.scot/id/statistical-geography/S01000240,S01000240,145000,168864,160500,195000,157000,179143,165000,205000,132000,161625,136125,185000,150000,175000,172500,192500
http://statistics.gov.scot/id/statistical-geography/S01000241,S01000241,265000,324500,325000,385000,310000,313082,315000,361000,250000,293625,269500,335000,250000,280208,275000,315000
http://statistics.gov.scot/id/statistical-geography/S01000242,S01000242,110000,209179,211000,312000,86500,184886,149000,273738,107500,197927,157562,302500,125000,179405,182500,229433
http://statistics.gov.scot/id/statistical-geography/S01000243,S01000243,185000,198813,201500,216250,193000,199250,205000,215000,185000,194607,193821,200000,175000,197500,197500,220000
